player_id,game_id,team_id,points,assists,rebounds,blocks,FGA,FGM,FTA,FTM
1631111,22401158,1610612766,9.0,1.0,2.0,0.0,8.0,4.0,0.0,0.0
201959,22401158,1610612766,2.0,0.0,5.0,2.0,5.0,1.0,0.0,0.0
1629628,22401158,1610612761,11.0,1.0,1.0,0.0,11.0,4.0,0.0,0.0
1642367,22401158,1610612761,17.0,11.0,10.0,0.0,16.0,7.0,2.0,2.0
1631115,22401158,1610612761,9.0,3.0,12.0,0.0,10.0,4.0,2.0,1.0
1630567,22401158,1610612761,17.0,5.0,11.0,1.0,15.0,7.0,0.0,0.0
1630193,22401158,1610612761,8.0,1.0,2.0,0.0,6.0,3.0,0.0,0.0
1642419,22401158,1610612761,10.0,2.0,3.0,0.0,11.0,4.0,0.0,0.0
1631197,22401158,1610612761,23.0,4.0,7.0,0.0,12.0,8.0,4.0,4.0
1630639,22401158,1610612761,14.0,7.0,6.0,0.0,9.0,5.0,4.0,2.0
1631306,22401158,1610612761,8.0,2.0,3.0,1.0,8.0,3.0,0.0,0.0
202066,22401158,1610612761,9.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0
1642258,22401149,1610612737,8.0,1.0,1.0,0.0,6.0,3.0,1.0,0.0
1631243,22401149,1610612737,6.0,2.0,5.0,3.0,5.0,2.0,2.0,1.0
1630168,22401149,1610612737,30.0,4.0,14.0,0.0,17.0,9.0,8.0,8.0
1630700,22401149,1610612737,15.0,3.0,5.0,2.0,12.0,7.0,2.0,1.0
1629027,22401149,1610612737,28.0,10.0,1.0,0.0,20.0,10.0,6.0,5.0
1630249,22401149,1610612737,3.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0
1629611,22401149,1610612737,0.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0
1627747,22401149,1610612737,13.0,0.0,6.0,0.0,11.0,4.0,3.0,3.0
1627777,22401149,1610612737,9.0,0.0,1.0,1.0,10.0,4.0,0.0,0.0
1631230,22401149,1610612737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630532,22401149,1610612753,22.0,6.0,6.0,1.0,20.0,8.0,4.0,4.0
1631094,22401149,1610612753,33.0,4.0,10.0,1.0,24.0,12.0,10.0,7.0
1628976,22401149,1610612753,17.0,2.0,9.0,3.0,9.0,6.0,6.0,4.0
203484,22401149,1610612753,15.0,2.0,3.0,0.0,8.0,5.0,3.0,2.0
202709,22401149,1610612753,8.0,1.0,5.0,0.0,6.0,3.0,0.0,0.0
1631216,22401149,1610612753,7.0,2.0,2.0,0.0,5.0,2.0,1.0,1.0
1641710,22401149,1610612753,8.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0
1630175,22401149,1610612753,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0
1628371,22401149,1610612753,5.0,1.0,5.0,0.0,3.0,2.0,4.0,1.0
203914,22401149,1610612753,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1627759,22401151,1610612738,6.0,1.0,5.0,0.0,8.0,2.0,2.0,2.0
1628369,22401151,1610612738,32.0,5.0,7.0,1.0,22.0,11.0,8.0,6.0
204001,22401151,1610612738,34.0,3.0,4.0,1.0,19.0,11.0,6.0,4.0
201950,22401151,1610612738,16.0,3.0,4.0,0.0,9.0,5.0,5.0,4.0
1628401,22401151,1610612738,14.0,9.0,8.0,0.0,14.0,5.0,0.0,0.0
1628436,22401151,1610612738,2.0,1.0,3.0,1.0,3.0,0.0,2.0,2.0
1630202,22401151,1610612738,8.0,3.0,5.0,0.0,6.0,3.0,2.0,2.0
1630573,22401151,1610612738,7.0,1.0,2.0,1.0,6.0,3.0,0.0,0.0
1628384,22401151,1610612752,13.0,1.0,8.0,2.0,13.0,5.0,6.0,3.0
1628404,22401151,1610612752,10.0,7.0,11.0,0.0,14.0,5.0,1.0,0.0
1626157,22401151,1610612752,34.0,2.0,14.0,1.0,21.0,14.0,7.0,5.0
1628969,22401151,1610612752,14.0,4.0,4.0,1.0,15.0,6.0,0.0,0.0
1628973,22401151,1610612752,27.0,10.0,1.0,0.0,21.0,10.0,2.0,2.0
1630540,22401151,1610612752,5.0,1.0,5.0,0.0,5.0,2.0,0.0,0.0
1629011,22401151,1610612752,4.0,1.0,7.0,2.0,3.0,2.0,0.0,0.0
1626166,22401151,1610612752,7.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0
1629013,22401151,1610612752,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
1630172,22401147,1610612741,21.0,5.0,3.0,0.0,11.0,7.0,2.0,2.0
1641824,22401147,1610612741,19.0,5.0,5.0,1.0,12.0,6.0,7.0,5.0
1630188,22401147,1610612741,13.0,2.0,10.0,1.0,10.0,4.0,5.0,4.0
1631207,22401147,1610612741,9.0,1.0,3.0,0.0,8.0,3.0,2.0,2.0
1628975,22401147,1610612741,10.0,3.0,1.0,0.0,15.0,4.0,0.0,0.0
1628380,22401147,1610612741,7.0,3.0,13.0,0.0,6.0,3.0,0.0,0.0
1641763,22401147,1610612741,7.0,1.0,2.0,1.0,6.0,3.0,0.0,0.0
1629659,22401147,1610612741,17.0,3.0,2.0,0.0,11.0,6.0,3.0,3.0
1642443,22401147,1610612741,4.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0
1630604,22401147,1610612741,6.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0
1641801,22401147,1610612741,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1630171,22401147,1610612739,2.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0
1630596,22401147,1610612739,21.0,7.0,12.0,1.0,18.0,8.0,2.0,2.0
1628386,22401147,1610612739,12.0,3.0,9.0,2.0,8.0,5.0,4.0,2.0
1629622,22401147,1610612739,9.0,4.0,5.0,0.0,7.0,3.0,0.0,0.0
1629636,22401147,1610612739,28.0,5.0,2.0,0.0,17.0,10.0,2.0,2.0
1629660,22401147,1610612739,18.0,5.0,0.0,0.0,11.0,7.0,1.0,1.0
1630241,22401147,1610612739,9.0,3.0,2.0,0.0,5.0,3.0,0.0,0.0
1629631,22401147,1610612739,17.0,4.0,3.0,0.0,15.0,7.0,4.0,1.0
1629731,22401147,1610612739,9.0,1.0,3.0,0.0,5.0,3.0,0.0,0.0
1642281,22401147,1610612739,5.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0
1631247,22401147,1610612739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1641734,22401147,1610612739,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
1629643,22401147,1610612739,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1629750,22401147,1610612739,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1630551,22401148,1610612764,20.0,0.0,13.0,0.0,13.0,8.0,0.0,0.0
1642273,22401148,1610612764,9.0,2.0,4.0,0.0,9.0,4.0,1.0,0.0
1642259,22401148,1610612764,20.0,6.0,12.0,3.0,17.0,8.0,3.0,3.0
1629673,22401148,1610612764,19.0,3.0,1.0,0.0,14.0,7.0,2.0,2.0
1642267,22401148,1610612764,13.0,4.0,4.0,1.0,19.0,5.0,3.0,1.0
1641732,22401148,1610612764,2.0,3.0,5.0,1.0,4.0,0.0,2.0,2.0
1642358,22401148,1610612764,8.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0
1630264,22401148,1610612764,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1630550,22401148,1610612764,7.0,0.0,6.0,3.0,6.0,2.0,4.0,3.0
1630174,22401148,1610612754,7.0,1.0,6.0,0.0,6.0,2.0,2.0,2.0
1627783,22401148,1610612754,24.0,3.0,10.0,0.0,19.0,11.0,1.0,1.0
1626167,22401148,1610612754,14.0,1.0,11.0,5.0,13.0,4.0,8.0,5.0
