player_id,player_name,birth_date,position,is_active,weight,height,draft_year
1629162,Jordan McLaughlin,1996-04-09T00:00:00,Guard,1,185,6-0,Undrafted
1629098,Jack McVeigh,1996-06-27T00:00:00,Guard-Forward,1,215,6-8,Undrafted
1629001,De'Anthony Melton,1998-05-28T00:00:00,Guard,1,200,6-3,2018
1630241,Sam Merrill,1996-05-15T00:00:00,Guard,1,205,6-4,2020
203995,Vasilije Micic,1994-01-13T00:00:00,Guard,1,188,6-3,2014
203114,Khris Middleton,1991-08-12T00:00:00,Forward,1,222,6-7,2012
1641706,Brandon Miller,2002-11-22T00:00:00,Forward,1,200,6-7,2023
1641801,Emanuel Miller,2000-06-19T00:00:00,Forward,1,215,6-7,Undrafted
1641757,Jordan Miller,2000-01-23T00:00:00,Guard,1,194,6-5,2023
1631159,Leonard Miller,2003-11-26T00:00:00,Forward,1,220,6-10,2023
201988,Patty Mills,1988-08-11T00:00:00,Guard,1,180,6-2,2009
1629003,Shake Milton,1996-09-26T00:00:00,Guard,1,205,6-5,2018
1631303,Justin Minaya,1999-03-26T00:00:00,Forward,1,205,6-5,Undrafted
1642434,Riley Minix,2000-09-22T00:00:00,Forward,1,230,6-7,Undrafted
1631169,Josh Minott,2002-11-25T00:00:00,Forward,1,205,6-8,2022
1642274,Yves Missi,2004-05-14T00:00:00,Center,1,235,6-11,2024
1642349,Ajay Mitchell,2002-06-25T00:00:00,Guard,1,190,6-5,2024
1630558,Davion Mitchell,1998-09-05T00:00:00,Guard,1,202,6-0,2021
1628378,Donovan Mitchell,1996-09-07T00:00:00,Guard,1,215,6-3,2017
1630596,Evan Mobley,2001-06-18T00:00:00,Center,1,215,6-11,2021
1630600,Isaiah Mobley,1999-09-24T00:00:00,Forward,0,238,6-8,2022
1642367,Jonathan Mogbo,2001-10-29T00:00:00,Forward,1,225,6-9,2024
1628370,Malik Monk,1998-02-04T00:00:00,Guard,1,200,6-3,2017
1630541,Moses Moody,2002-05-31T00:00:00,Guard,1,211,6-5,2021
1631386,Taze Moore,1998-06-29T00:00:00,Guard,0,195,6-5,Undrafted
1631111,Wendell Moore Jr.,2001-09-18T00:00:00,Guard,1,215,6-5,2022
1629630,Ja Morant,1999-08-10T00:00:00,Guard,1,174,6-2,2019
202693,Markieff Morris,1989-09-02T00:00:00,Forward,1,245,6-9,2011
1628420,Monté Morris,1995-06-27T00:00:00,Guard,1,183,6-2,2017
1630530,Trey Murphy III,2000-06-18T00:00:00,Forward,1,206,6-8,2021
1627749,Dejounte Murray,1996-09-19T00:00:00,Guard,1,180,6-4,2016
1627750,Jamal Murray,1997-02-23T00:00:00,Guard,1,215,6-4,2016
1631099,Keegan Murray,2000-08-19T00:00:00,Forward,1,225,6-8,2022
1631200,Kris Murray,2000-08-19T00:00:00,Forward,1,216,6-8,2023
1629004,Svi Mykhailiuk,1997-06-10T00:00:00,Guard-Forward,1,205,6-7,2018
1631250,Pete Nance,2000-02-19T00:00:00,Forward,1,225,6-10,Undrafted
1626204,Larry Nance Jr.,1993-01-01T00:00:00,Forward-Center,1,245,6-8,2015
1629614,Andrew Nembhard,2000-01-16T00:00:00,Guard-Forward,1,191,6-4,2022
1630174,Aaron Nesmith,1999-10-16T00:00:00,Guard-Forward,1,215,6-6,2020
1641803,Tristen Newton,2001-04-26T00:00:00,Guard,1,190,6-5,2024
1627777,Georges Niang,1993-06-17T00:00:00,Forward,1,230,6-7,2016
1630227,Daishen Nix,2002-02-13T00:00:00,Guard,0,238,6-4,Undrafted
1630192,Zeke Nnaji,2001-01-09T00:00:00,Forward-Center,1,240,6-9,2020
1641936,Miles Norris,2000-04-15T00:00:00,Forward,1,220,6-7,Undrafted
1629669,Jaylen Nowell,1999-07-09T00:00:00,Guard,0,201,6-4,2019
203994,Jusuf Nurkić,1994-08-23T00:00:00,Center,1,290,7-0,2014
1626220,Royce O'Neale,1993-06-05T00:00:00,Forward,1,226,6-6,Undrafted
1626143,Jahlil Okafor,1995-12-15T00:00:00,Center-Forward,0,270,6-10,2015
1629643,Chuma Okeke,1998-08-18T00:00:00,Forward,1,229,6-7,2019
1629006,Josh Okogie,1998-09-01T00:00:00,Guard,1,213,6-4,2018
1630168,Onyeka Okongwu,2000-12-11T00:00:00,Forward-Center,1,240,6-10,2020
1630171,Isaac Okoro,2001-01-26T00:00:00,Forward-Guard,1,225,6-5,2020
1642439,Quincy Olivari,2001-05-27T00:00:00,Guard,0,200,6-3,Undrafted
203482,Kelly Olynyk,1991-04-19T00:00:00,Forward-Center,1,240,6-11,2013
1626162,Kelly Oubre Jr.,1995-12-09T00:00:00,Forward-Guard,1,203,6-8,2015
101108,Chris Paul,1985-05-06T00:00:00,Guard,1,175,6-0,2005
1626166,Cameron Payne,1994-08-08T00:00:00,Guard,1,183,6-3,2015
203901,Elfrid Payton,1994-02-22T00:00:00,Guard,1,195,6-3,2014
1627780,Gary Payton II,1992-12-01T00:00:00,Guard,1,195,6-2,Undrafted
1641809,Drew Peterson,1999-11-09T00:00:00,Forward,1,205,6-9,Undrafted
1641763,Julian Phillips,2003-11-05T00:00:00,Forward,1,198,6-8,2023
1629618,Jalen Pickett,1999-10-22T00:00:00,Guard,1,202,6-2,2023
1630590,Scotty Pippen Jr.,2000-11-10T00:00:00,Guard,1,170,6-1,Undrafted
1631342,Daeqwon Plowden,1998-08-29T00:00:00,Guard-Forward,1,216,6-6,Undrafted
203486,Mason Plumlee,1990-03-05T00:00:00,Forward-Center,1,254,6-10,2013
1641764,Brandin Podziemski,2003-02-25T00:00:00,Guard,1,205,6-4,2023
1627751,Jakob Poeltl,1995-10-15T00:00:00,Center,1,260,7-0,2016
1629673,Jordan Poole,1999-06-19T00:00:00,Guard,1,194,6-4,2019
1641854,Craig Porter Jr.,2000-02-26T00:00:00,Guard,1,180,6-1,Undrafted
1629645,Kevin Porter Jr.,2000-05-04T00:00:00,Guard-Forward,1,203,6-4,2019
1629008,Michael Porter Jr.,1998-06-29T00:00:00,Forward,1,218,6-10,2018
1626171,Bobby Portis,1995-02-10T00:00:00,Forward,1,250,6-10,2015
204001,Kristaps Porziņģis,1995-08-02T00:00:00,Forward-Center,1,240,7-2,2015
1642366,Quinten Post,2000-03-21T00:00:00,Center,1,238,7-0,2024
1630695,Micah Potter,1998-04-06T00:00:00,Center,1,248,6-9,Undrafted
203939,Dwight Powell,1991-07-20T00:00:00,Forward-Center,1,240,6-10,2014
1626181,Norman Powell,1993-05-25T00:00:00,Guard,1,215,6-4,2015
1627752,Taurean Prince,1994-03-22T00:00:00,Forward,1,218,6-6,2016
1630202,Payton Pritchard,1998-01-28T00:00:00,Guard,1,195,6-1,2020
1641765,Olivier-Maxence Prosper,2002-07-03T00:00:00,Forward,1,230,6-7,2023
1642389,Zyon Pullin,2001-03-03T00:00:00,Guard,1,206,6-4,Undrafted
1630243,Trevelin Queen,1997-02-25T00:00:00,Guard,1,190,6-5,Undrafted
1629674,Neemias Queta,1999-07-13T00:00:00,Center,1,248,7-0,2021
1630193,Immanuel Quickley,1999-06-17T00:00:00,Guard,1,190,6-2,2020
1631311,Lester Quinones,2000-11-16T00:00:00,Guard,1,208,6-4,Undrafted
203944,Julius Randle,1994-11-29T00:00:00,Forward-Center,1,250,6-9,2014
1641871,Duop Reath,1996-06-26T00:00:00,Center,1,245,6-9,Undrafted
1630559,Austin Reaves,1998-05-29T00:00:00,Guard,1,197,6-5,Undrafted
1629629,Cam Reddish,1999-09-01T00:00:00,Forward-Guard,0,217,6-7,2019
1630194,Paul Reed,1999-06-14T00:00:00,Forward,1,210,6-9,2020
1642024,Alex Reese,1999-05-21T00:00:00,Forward-Center,1,245,6-9,Undrafted
1641810,Antonio Reeves,2002-11-20T00:00:00,Guard,1,205,6-5,2024
1629675,Naz Reid,1999-08-26T00:00:00,Center-Forward,1,264,6-9,Undrafted
1631197,Jared Rhoden,1999-08-27T00:00:00,Guard,1,210,6-5,Undrafted
1630208,Nick Richards,1997-11-29T00:00:00,Center,1,245,7-0,2020
1626196,Josh Richardson,1993-09-15T00:00:00,Guard,0,200,6-5,2015
1642258,Zaccharie Risacher,2005-04-08T00:00:00,Forward,1,200,6-8,2024
1641857,Liam Robbins,1999-07-12T00:00:00,Center,0,250,7-0,Undrafted
1629130,Duncan Robinson,1994-04-22T00:00:00,Forward,1,215,6-7,Undrafted
1629011,Mitchell Robinson,1998-04-01T00:00:00,Center-Forward,1,240,7-0,2018
1631115,Orlando Robinson,2000-07-10T00:00:00,Center,0,235,6-10,Undrafted
1630526,Jeremiah Robinson-Earl,2000-11-03T00:00:00,Forward,1,240,6-8,2021
1631223,David Roddy,2001-03-27T00:00:00,Forward,1,255,6-4,2022
1631157,Ryan Rollins,2002-07-03T00:00:00,Guard,1,180,6-3,2022
1642050,Jackson Rowe,1997-01-04T00:00:00,Forward,1,210,6-7,Undrafted
1626179,Terry Rozier,1994-03-17T00:00:00,Guard,1,190,6-1,2015
1641712,Rayan Rupert,2004-05-31T00:00:00,Guard-Forward,1,195,6-6,2023
1626156,D'Angelo Russell,1996-02-23T00:00:00,Guard,1,193,6-3,2015
1630346,Matt Ryan,1997-04-17T00:00:00,Forward,0,215,6-6,Undrafted
1627734,Domantas Sabonis,1996-05-03T00:00:00,Forward-Center,1,240,6-10,2016
1642275,Tidjane Salaün,2005-08-10T00:00:00,Forward,1,207,6-8,2024
1641766,Adama Sanogo,2002-02-12T00:00:00,Forward,0,245,6-9,Undrafted
1630611,Gui Santos,2002-06-22T00:00:00,Forward,1,185,6-6,2022
1642259,Alex Sarr,2005-04-26T00:00:00,Center,1,205,7-0,2024
1631204,Marcus Sasser,2000-09-21T00:00:00,Guard,1,195,6-2,2023
1631248,Baylor Scheierman,2000-09-26T00:00:00,Guard,1,205,6-6,2024
203471,Dennis Schröder,1993-09-15T00:00:00,Guard,1,175,6-1,2013
1630578,Alperen Sengun,2002-07-25T00:00:00,Center,1,243,6-11,2021
1641729,Brice Sensabaugh,2003-10-30T00:00:00,Forward,1,235,6-5,2023
1629012,Collin Sexton,1999-01-04T00:00:00,Guard,1,190,6-3,2018
1629013,Landry Shamet,1997-03-13T00:00:00,Guard,1,190,6-4,2018
1630545,Terrence Shannon Jr.,2000-07-30T00:00:00,Guard-Forward,1,215,6-6,2024
1630549,Day'Ron Sharpe,2001-11-06T00:00:00,Center,1,265,6-9,2021
1631101,Shaedon Sharpe,2003-05-30T00:00:00,Guard,1,208,6-5,2022
1642347,Jamal Shead,2002-07-24T00:00:00,Guard,1,200,6-1,2024
1641767,Ben Sheppard,2001-07-16T00:00:00,Guard,1,190,6-6,2023
1642263,Reed Sheppard,2004-06-24T00:00:00,Guard,1,185,6-2,2024
1627783,Pascal Siakam,1994-04-02T00:00:00,Forward,1,245,6-8,2016
1627732,Ben Simmons,1996-07-20T00:00:00,Guard-Forward,1,240,6-10,2016
1629014,Anfernee Simons,1999-06-08T00:00:00,Guard,1,200,6-3,2018
1642354,KJ Simpson,2002-08-08T00:00:00,Guard,1,189,6-0,2024
1631301,Jaylen Sims,1998-12-11T00:00:00,Guard,0,210,6-6,Undrafted
1630579,Jericho Sims,1998-10-20T00:00:00,Center,1,250,6-10,2021
203935,Marcus Smart,1994-03-06T00:00:00,Guard,1,220,6-3,2014
1630696,Dru Smith,1997-12-30T00:00:00,Guard,1,203,6-2,Undrafted
1630188,Jalen Smith,2000-03-16T00:00:00,Forward-Center,1,215,6-9,2020
1642449,Tolu Smith,2000-07-26T00:00:00,Forward,1,,6-11,Undrafted
1641890,Tyler Smith,2004-11-02T00:00:00,Forward,1,224,6-9,2024
1631095,Jabari Smith Jr.,2003-05-13T00:00:00,Forward,1,220,6-10,2022
1641733,Nick Smith Jr.,2004-04-18T00:00:00,Guard,1,185,6-2,2023
1631110,Jeremy Sochan,2003-05-20T00:00:00,Forward,1,230,6-8,2022
1642285,Cam Spencer,2000-04-06T00:00:00,Guard,1,205,6-4,2024
1630311,Pat Spencer,1996-07-04T00:00:00,Guard,1,205,6-3,Undrafted
1630531,Jaden Springer,2002-09-25T00:00:00,Guard,1,202,6-4,2021
1641815,Isaiah Stevens,2000-11-01T00:00:00,Guard,1,185,6-0,Undrafted
1630205,Lamar Stevens,1997-07-09T00:00:00,Forward,1,230,6-7,Undrafted
1630191,Isaiah Stewart,2001-05-22T00:00:00,Forward-Center,1,250,6-8,2020
1631124,Julian Strawther,2002-04-18T00:00:00,Guard,1,205,6-6,2023
1629622,Max Strus,1996-03-28T00:00:00,Guard-Forward,1,215,6-5,Undrafted
1630591,Jalen Suggs,2001-06-03T00:00:00,Guard,1,205,6-5,2021
1631306,Cole Swider,1999-05-08T00:00:00,Forward,0,220,6-8,Undrafted
1630256,Jae'Sean Tate,1995-10-28T00:00:00,Forward,1,230,6-4,Undrafted
1628369,Jayson Tatum,1998-03-03T00:00:00,Forward-Guard,1,210,6-8,2017
1630678,Terry Taylor,1999-09-23T00:00:00,Forward,0,230,6-4,Undrafted
202066,Garrett Temple,1986-05-08T00:00:00,Guard-Forward,1,195,6-5,Undrafted
1631207,Dalen Terry,2002-07-12T00:00:00,Forward,1,195,6-7,2022
1628464,Daniel Theis,1992-04-04T00:00:00,Forward-Center,0,245,6-8,Undrafted
1630560,Cam Thomas,2001-10-13T00:00:00,Guard,1,210,6-3,2021
1641708,Amen Thompson,2003-01-30T00:00:00,Guard-Forward,1,200,6-7,2023
1641709,Ausar Thompson,2003-01-30T00:00:00,Guard-Forward,1,205,6-6,2023
202691,Klay Thompson,1990-02-08T00:00:00,Guard,1,220,6-5,2011
202684,Tristan Thompson,1991-03-13T00:00:00,Center-Forward,1,254,6-9,2011
1630550,JT Thor,2002-08-26T00:00:00,Forward,1,203,6-9,2021
1629680,Matisse Thybulle,1997-03-04T00:00:00,Guard-Forward,1,201,6-5,2019
1630214,Xavier Tillman,1999-01-12T00:00:00,Forward,1,245,6-7,2020
1631166,Drew Timme,2000-09-09T00:00:00,Forward,1,235,6-10,Undrafted
1641772,Nae'Qwan Tomlin,2000-12-19T00:00:00,Forward,1,210,6-10,Undrafted
1631210,Jacob Toppin,2000-05-08T00:00:00,Forward,1,200,6-8,Undrafted
1630167,Obi Toppin,1998-03-04T00:00:00,Forward,1,220,6-9,2020
1626157,Karl-Anthony Towns,1995-11-15T00:00:00,Center-Forward,1,248,7-0,2015
1642422,Armel Traore,2003-01-23T00:00:00,Forward,0,245,6-9,Undrafted
1631247,Luke Travers,2001-09-03T00:00:00,Forward,1,207,6-7,2022
1629018,Gary Trent Jr.,1999-01-18T00:00:00,Guard,1,204,6-5,2018
1631131,Oscar Tshiebwe,1999-11-27T00:00:00,Forward-Center,1,255,6-8,Undrafted
200782,P.J. Tucker,1985-05-05T00:00:00,Forward,1,245,6-5,2006
1626167,Myles Turner,1996-03-24T00:00:00,Center-Forward,1,250,6-11,2015
1641816,Hunter Tyson,2000-06-13T00:00:00,Forward,1,215,6-8,2023
1642281,Jaylon Tyson,2002-12-02T00:00:00,Guard-Forward,1,215,6-6,2024
1630649,Stanley Umude,1999-04-12T00:00:00,Guard,1,210,6-6,Undrafted
202685,Jonas Valančiūnas,1992-05-06T00:00:00,Center,1,265,6-11,2011
1627832,Fred VanVleet,1994-02-25T00:00:00,Guard,1,197,6-0,Undrafted
1629020,Jarred Vanderbilt,1999-04-03T00:00:00,Forward,1,214,6-8,2018
1630170,Devin Vassell,2000-08-23T00:00:00,Guard-Forward,1,200,6-5,2020
1629216,Gabe Vincent,1996-06-14T00:00:00,Guard,1,200,6-2,Undrafted
1641774,Tristan Vukcevic,2003-03-11T00:00:00,Forward,1,220,7-0,2023
202696,Nikola Vučević,1990-10-24T00:00:00,Center,1,260,6-10,2011
1629731,Dean Wade,1996-11-20T00:00:00,Forward-Center,1,228,6-9,Undrafted
1630532,Franz Wagner,2001-08-27T00:00:00,Forward,1,220,6-10,2021
1629021,Moritz Wagner,1997-04-26T00:00:00,Forward-Center,1,245,6-11,2018
1631133,Jabari Walker,2002-07-30T00:00:00,Forward,1,237,6-7,2022
1641716,Jarace Walker,2003-09-04T00:00:00,Forward,1,235,6-7,2023
1629022,Lonnie Walker IV,1998-12-14T00:00:00,Guard-Forward,1,204,6-4,2018
1641717,Cason Wallace,2003-11-07T00:00:00,Guard,1,195,6-3,2023
1630811,Keaton Wallace,1999-02-26T00:00:00,Guard,1,185,6-3,Undrafted
1641775,Jordan Walsh,2004-03-03T00:00:00,Guard,1,205,6-6,2023
1642266,Ja'Kobe Walter,2004-09-04T00:00:00,Guard,1,180,6-5,2024
1642276,Kel'el Ware,2004-04-20T00:00:00,Center,1,230,7-0,2024
1629023,P.J. Washington,1998-08-23T00:00:00,Forward,1,230,6-6,2019
1631102,TyTy Washington Jr.,2001-11-15T00:00:00,Guard,1,195,6-3,2022
1630322,Lindy Waters III,1997-07-28T00:00:00,Forward,1,210,6-6,Undrafted
1630570,Trendon Watford,2000-11-09T00:00:00,Guard-Forward,1,237,6-8,Undrafted
1641817,Anton Watson,2000-10-06T00:00:00,Forward,1,225,6-8,2024
1631212,Peyton Watson,2002-09-11T00:00:00,Guard,1,200,6-7,2022
1642377,Jaylen Wells,2003-08-26T00:00:00,Forward,1,,6-8,2024
1641705,Victor Wembanyama,2004-01-04T00:00:00,Forward-Center,1,235,7-3,2023
1631104,Blake Wesley,2003-03-16T00:00:00,Guard,1,185,6-3,2022
201566,Russell Westbrook,1988-11-12T00:00:00,Guard,1,200,6-4,2008
1630762,Phillip Wheeler,2002-04-23T00:00:00,Forward,0,185,6-8,Undrafted
1629632,Coby White,2000-02-16T00:00:00,Guard,1,195,6-5,2019
1628401,Derrick White,1994-07-02T00:00:00,Guard,1,190,6-4,2017
1641727,Dariq Whitehead,2004-08-01T00:00:00,Guard-Forward,1,220,6-6,2023
1641715,Cam Whitmore,2004-07-08T00:00:00,Forward,1,230,6-7,2023
1630598,Aaron Wiggins,1999-01-02T00:00:00,Guard,1,190,6-5,2021
203952,Andrew Wiggins,1995-02-23T00:00:00,Forward,1,197,6-7,2014
1631214,Alondes Williams,1999-06-19T00:00:00,Guard,0,210,6-4,Undrafted
1630314,Brandon Williams,1999-11-22T00:00:00,Guard,1,190,6-1,Undrafted
1642262,Cody Williams,2004-11-20T00:00:00,Forward,1,190,6-7,2024
1629684,Grant Williams,1998-11-30T00:00:00,Forward,1,236,6-6,2019
1631114,Jalen Williams,2001-04-14T00:00:00,Guard-Forward,1,211,6-5,2022
1631119,Jaylin Williams,2002-06-29T00:00:00,Forward,1,240,6-9,2022
1629026,Kenrich Williams,1994-12-02T00:00:00,Guard-Forward,1,210,6-6,Undrafted
1631109,Mark Williams,2001-12-16T00:00:00,Center,1,240,7-0,2022
1631466,Nate Williams,1999-02-12T00:00:00,Guard,1,205,6-5,Undrafted
1630172,Patrick Williams,2001-08-26T00:00:00,Forward,1,215,6-7,2020
1630533,Ziaire Williams,2001-09-12T00:00:00,Forward,1,185,6-9,2021
1629057,Robert Williams III,1997-10-17T00:00:00,Center-Forward,1,249,6-9,2018
1631246,Vince Williams Jr.,2000-08-30T00:00:00,Guard,1,205,6-4,2022
1629627,Zion Williamson,2000-07-06T00:00:00,Forward,1,284,6-6,2019
1630592,Jalen Wilson,2000-11-04T00:00:00,Forward,1,220,6-6,2023
1630164,James Wiseman,2001-03-31T00:00:00,Center,0,240,6-11,2020
1631209,Isaiah Wong,2001-01-28T00:00:00,Guard,0,185,6-3,2023
1626153,Delon Wright,1992-04-26T00:00:00,Guard,1,185,6-5,2015
1627824,Guerschon Yabusele,1995-12-17T00:00:00,Forward,1,265,6-8,2016
1642385,Cui Yongxi,2003-05-28T00:00:00,Forward,0,190,6-5,Undrafted
1642443,Jahmir Young,2000-10-07T00:00:00,Guard,1,185,6-1,Undrafted
1629027,Trae Young,1998-09-19T00:00:00,Guard,1,164,6-1,2018
1627826,Ivica Zubac,1997-03-18T00:00:00,Center,1,240,7-0,2016
1641783,Tristan da Silva,2001-05-15T00:00:00,Forward,1,217,6-8,2024
1628427,Vlatko Čančar,1997-04-10T00:00:00,Forward,1,236,6-8,2017
203967,Dario Šarić,1994-04-08T00:00:00,Forward-Center,1,225,6-10,2014
