player_id,player_name,birth_date,position,is_active,weight,height,draft_year
1642279,Ulrich Chomche,2005-12-30,Center,False,235.0,83,2024.0
1642353,Cam Christie,2005-07-24,Guard,False,190.0,78,2024.0
1631108,Max Christie,2003-02-10,Guard,False,190.0,77,2022.0
1630528,Josh Christopher,2001-12-08,Guard,False,215.0,76,2021.0
1631321,Sidy Cissoko,2004-04-02,Guard,False,200.0,78,2023.0
1641740,Jaylen Clark,2001-10-13,Guard,False,205.0,76,2023.0
1629634,Brandon Clarke,1996-09-19,Forward,False,215.0,80,2019.0
203903,Jordan Clarkson,1992-06-07,Guard,False,194.0,75,2014.0
1629651,Nic Claxton,1999-04-17,Center,False,215.0,83,2019.0
1642270,Donovan Clingan,2004-02-23,Center,False,280.0,86,2024.0
1641730,Noah Clowney,2004-07-14,Forward-Center,False,210.0,81,2023.0
1629599,Amir Coffey,1997-06-17,Guard-Forward,False,210.0,79,
1642268,Isaiah Collier,2004-10-08,Guard,False,210.0,75,2024.0
1628381,John Collins,1997-09-23,Forward-Center,False,226.0,81,2017.0
1641879,Yuri Collins,2001-03-07,Guard,False,190.0,72,
1628380,Zach Collins,1997-11-19,Forward-Center,False,250.0,83,2017.0
201144,Mike Conley,1987-10-11,Guard,False,175.0,72,2007.0
1626192,Pat Connaughton,1993-01-06,Guard,False,209.0,77,2015.0
1641731,Bilal Coulibaly,2004-07-26,Guard,False,195.0,80,2023.0
1641741,Ricky Council IV,2001-08-03,Guard,False,207.0,78,
1628470,Torrey Craig,1990-12-19,Forward,False,221.0,77,
1642384,Isaiah Crawford,2001-11-01,Forward,False,220.0,78,
203109,Jae Crowder,1990-07-06,Forward,False,235.0,78,2012.0
1630595,Cade Cunningham,2001-09-25,Guard,False,220.0,78,2021.0
203552,Seth Curry,1990-08-23,Guard,False,185.0,73,
201939,Stephen Curry,1988-03-14,Guard,False,185.0,74,2009.0
1642359,Pacome Dadiet,2005-07-27,Forward,False,210.0,80,2024.0
1630700,Dyson Daniels,2003-03-17,Guard,False,199.0,79,2022.0
1642368,N'Faly Dante,2001-10-19,Center,False,230.0,83,
203076,Anthony Davis,1993-03-11,Forward-Center,False,253.0,82,2012.0
1631098,Johnny Davis,2002-02-27,Guard,False,195.0,76,2022.0
1631120,JD Davison,2002-10-03,Guard,False,195.0,73,2022.0
201942,DeMar DeRozan,1989-08-07,Guard-Forward,False,220.0,78,2009.0
1642484,RayJ Dennis,2001-03-30,Guard,False,180.0,74,
1628978,Donte DiVincenzo,1997-01-31,Guard,False,203.0,76,2018.0
1631217,Moussa Diabaté,2002-01-21,Forward,False,210.0,81,2022.0
1641711,Gradey Dick,2003-11-20,Guard-Forward,False,200.0,78,2023.0
1631172,Ousmane Dieng,2003-05-21,Forward,False,185.0,81,2022.0
1642265,Rob Dillingham,2005-01-04,Guard,False,175.0,75,2024.0
203915,Spencer Dinwiddie,1993-04-06,Guard,False,215.0,77,2014.0
1629029,Luka Dončić,1999-02-28,Forward-Guard,False,230.0,78,2018.0
1629652,Luguentz Dort,1999-04-19,Guard,False,220.0,76,
1630245,Ayo Dosunmu,2000-01-17,Guard,False,200.0,77,2021.0
1630288,Jeff Dowtin Jr.,1997-05-10,Guard,False,177.0,75,
1628408,PJ Dozier,1996-10-25,Guard-Forward,False,205.0,78,
203083,Andre Drummond,1993-08-10,Center,False,279.0,83,2012.0
1630537,Chris Duarte,1997-06-13,Guard,False,190.0,77,2021.0
1642505,Alex Ducas,2000-12-11,Guard,False,220.0,79,
1630561,David Duke Jr.,1999-10-13,Guard,False,204.0,76,
1627739,Kris Dunn,1994-03-18,Guard,False,205.0,75,2016.0
1642346,Ryan Dunn,2003-01-07,Forward,False,216.0,80,2024.0
201142,Kevin Durant,1988-09-29,Forward,False,240.0,83,2007.0
1631105,Jalen Duren,2003-11-18,Center,False,250.0,82,2022.0
1631106,Tari Eason,2001-05-10,Forward,False,215.0,80,2022.0
1641744,Zach Edey,2002-05-14,Center,False,305.0,88,2024.0
1630162,Anthony Edwards,2001-08-05,Guard,False,225.0,76,2020.0
1642399,Jesse Edwards,2000-03-18,Center,False,236.0,84,
1642348,Justin Edwards,2003-12-16,Forward,False,203.0,79,
1630556,Kessler Edwards,2000-08-09,Forward,False,203.0,79,2021.0
1631165,Keon Ellis,2000-01-08,Guard,False,175.0,76,
203954,Joel Embiid,1994-03-16,Center-Forward,False,280.0,84,2014.0
1630623,Tyson Etienne,1999-09-17,Guard,False,200.0,74,
1629234,Drew Eubanks,1997-02-01,Forward-Center,False,245.0,82,
1641787,Tosan Evbuomwan,2001-02-16,Forward,False,217.0,79,
203957,Danté Exum,1995-07-13,Guard,False,214.0,77,2014.0
1628981,Bruno Fernando,1998-08-15,Forward-Center,False,240.0,81,2019.0
1642271,Kyle Filipowski,2003-11-07,Center,False,250.0,83,2024.0
1627827,Dorian Finney-Smith,1993-05-04,Forward,False,220.0,79,
1641745,Adam Flagler,1999-12-01,Guard,False,180.0,75,
1642280,Trentyn Flowers,2005-03-08,Forward,False,185.0,81,
1630201,Malachi Flynn,1998-05-09,Guard,False,185.0,73,2020.0
1631323,Simone Fontecchio,1995-12-09,Forward,False,209.0,79,
1628368,De'Aaron Fox,1997-12-20,Guard,False,185.0,75,2017.0
1642402,Enrique Freeman,2000-07-29,Forward,False,220.0,79,2024.0
1628365,Markelle Fultz,1998-05-29,Guard,False,209.0,76,2017.0
1642277,Johnny Furphy,2004-12-08,Guard,False,200.0,81,2024.0
1629655,Daniel Gafford,1998-10-01,Forward-Center,False,265.0,82,2019.0
1629636,Darius Garland,2000-01-26,Guard,False,192.0,73,2019.0
1630585,Marcus Garrett,1998-11-09,Guard,False,205.0,77,
1630568,Luka Garza,1998-12-27,Center,False,243.0,82,2021.0
1641718,Keyonte George,2003-11-08,Guard,False,185.0,76,2023.0
1642273,Kyshawn George,2003-12-12,Forward,False,200.0,80,2024.0
202331,Paul George,1990-05-02,Forward,False,220.0,80,2010.0
201959,Taj Gibson,1985-06-24,Forward,False,232.0,81,2009.0
